Class Times	68
Rooms	68
1	11
2	14
3	19
4	11
5	26
6	40
7	20
8	49
9	32
10	17
11	27
12	9
13	15
14	33
15	5
16	12
17	27
18	26
19	51
20	6
21	19
22	28
23	13
24	57
25	37
26	20
27	21
28	6
29	11
30	25
31	50
32	35
33	69
34	12
35	8
36	13
37	13
38	26
39	13
40	15
41	8
42	12
43	13
44	11
45	40
46	6
47	60
48	58
49	6
50	11
51	20
52	17
53	160
54	11
55	47
56	3
57	44
58	30
59	76
60	5
61	14
62	10
63	36
64	12
65	18
66	52
67	13
68	5
Classes	288
Teachers	159
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	22
23	23
24	24
25	11
26	25
27	26
28	27
29	15
30	28
31	29
32	30
33	31
34	32
35	33
36	34
37	35
38	36
39	36
40	37
41	38
42	39
43	40
44	41
45	41
46	2
47	42
48	43
49	44
50	45
51	44
52	46
53	47
54	48
55	49
56	8
57	50
58	51
59	52
60	53
61	54
62	33
63	55
64	56
65	57
66	58
67	22
68	31
69	59
70	60
71	60
72	61
73	62
74	63
75	64
76	65
77	66
78	67
79	68
80	69
81	51
82	70
83	6
84	71
85	72
86	73
87	74
88	75
89	76
90	17
91	57
92	77
93	78
94	79
95	80
96	81
97	82
98	82
99	14
100	83
101	84
102	85
103	86
104	86
105	87
106	88
107	89
108	17
109	90
110	78
111	91
112	89
113	59
114	92
115	93
116	94
117	95
118	34
119	65
120	5
121	72
122	96
123	67
124	97
125	97
126	98
127	41
128	89
129	99
130	100
131	101
132	69
133	2
134	102
135	103
136	104
137	53
138	105
139	53
140	106
141	102
142	14
143	49
144	107
145	55
146	108
147	35
148	109
149	79
150	25
151	110
152	111
153	58
154	112
155	113
156	52
157	107
158	114
159	26
160	70
161	115
162	116
163	77
164	117
165	39
166	16
167	118
168	4
169	119
170	120
171	90
172	121
173	63
174	88
175	122
176	121
177	89
178	35
179	84
180	123
181	8
182	124
183	15
184	125
185	66
186	126
187	80
188	89
189	127
190	99
191	128
192	24
193	97
194	110
195	49
196	53
197	115
198	115
199	52
200	10
201	129
202	73
203	130
204	131
205	121
206	3
207	63
208	121
209	132
210	133
211	128
212	134
213	135
214	88
215	101
216	48
217	136
218	137
219	75
220	138
221	95
222	116
223	131
224	10
225	129
226	139
227	13
228	8
229	120
230	140
231	141
232	142
233	143
234	106
235	140
236	144
237	119
238	63
239	17
240	119
241	122
242	82
243	75
244	72
245	20
246	145
247	41
248	71
249	37
250	146
251	147
252	148
253	149
254	38
255	82
256	150
257	151
258	152
259	135
260	42
261	79
262	153
263	38
264	74
265	4
266	47
267	154
268	155
269	102
270	155
271	156
272	59
273	37
274	27
275	157
276	117
277	98
278	158
279	95
280	112
281	157
282	157
283	159
284	103
285	128
286	71
287	155
288	112
