Class Times	65
Rooms	63
1	12
2	89
3	16
4	28
5	38
6	36
7	26
8	28
9	22
10	37
11	11
12	32
13	54
14	14
15	7
16	16
17	23
18	4
19	25
20	14
21	56
22	31
23	13
24	37
25	22
26	16
27	28
28	20
29	16
30	13
31	30
32	22
33	13
34	8
35	14
36	35
37	47
38	10
39	15
40	8
41	25
42	7
43	20
44	61
45	37
46	20
47	9
48	7
49	14
50	21
51	18
52	50
53	11
54	6
55	15
56	10
57	4
58	17
59	7
60	5
61	7
62	9
63	11
Classes	269
Teachers	149
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	21
23	22
24	23
25	24
26	25
27	25
28	26
29	27
30	28
31	27
32	20
33	29
34	5
35	7
36	30
37	31
38	32
39	33
40	34
41	35
42	36
43	37
44	1
45	38
46	15
47	39
48	40
49	41
50	42
51	43
52	6
53	44
54	45
55	46
56	47
57	48
58	49
59	40
60	50
61	51
62	52
63	53
64	54
65	55
66	56
67	57
68	58
69	59
70	60
71	61
72	55
73	62
74	63
75	64
76	65
77	66
78	67
79	49
80	68
81	46
82	69
83	70
84	71
85	72
86	51
87	73
88	74
89	68
90	63
91	75
92	42
93	54
94	76
95	76
96	9
97	77
98	63
99	78
100	79
101	80
102	81
103	46
104	82
105	83
106	27
107	84
108	64
109	85
110	86
111	87
112	88
113	60
114	13
115	50
116	33
117	38
118	89
119	90
120	91
121	92
122	93
123	94
124	95
125	3
126	96
127	47
128	97
129	98
130	39
131	86
132	99
133	100
134	26
135	98
136	101
137	102
138	103
139	104
140	35
141	26
142	96
143	67
144	80
145	105
146	67
147	38
148	102
149	46
150	84
151	83
152	106
153	107
154	108
155	109
156	110
157	88
158	110
159	111
160	18
161	112
162	15
163	113
164	114
165	115
166	116
167	7
168	117
169	89
170	118
171	28
172	55
173	119
174	79
175	11
176	120
177	121
178	122
179	123
180	42
181	25
182	124
183	100
184	125
185	79
186	15
187	105
188	116
189	126
190	82
191	69
192	61
193	37
194	127
195	110
196	95
197	87
198	128
199	54
200	129
201	64
202	130
203	131
204	54
205	102
206	120
207	23
208	29
209	132
210	41
211	23
212	133
213	23
214	54
215	116
216	19
217	116
218	55
219	127
220	134
221	135
222	64
223	136
224	40
225	92
226	137
227	11
228	138
229	99
230	43
231	122
232	139
233	140
234	141
235	33
236	142
237	110
238	138
239	62
240	143
241	134
242	144
243	106
244	96
245	132
246	18
247	62
248	72
249	34
250	145
251	77
252	99
253	38
254	67
255	115
256	45
257	142
258	102
259	96
260	18
261	122
262	146
263	147
264	15
265	148
266	111
267	62
268	149
269	65
