Class Times	57
Rooms	51
1	40
2	36
3	36
4	119
5	7
6	29
7	4
8	17
9	60
10	19
11	64
12	10
13	36
14	26
15	37
16	11
17	10
18	20
19	22
20	23
21	43
22	29
23	10
24	31
25	31
26	24
27	45
28	17
29	15
30	49
31	8
32	20
33	19
34	6
35	27
36	15
37	8
38	17
39	17
40	11
41	6
42	4
43	39
44	7
45	19
46	38
47	6
48	10
49	6
50	5
51	5
Classes	265
Teachers	142
1	1
2	2
3	2
4	3
5	4
6	5
7	6
8	7
9	8
10	9
11	10
12	11
13	12
14	13
15	14
16	15
17	16
18	17
19	18
20	19
21	20
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	28
30	29
31	30
32	31
33	32
34	33
35	21
36	34
37	35
38	36
39	37
40	32
41	38
42	39
43	40
44	41
45	42
46	38
47	43
48	44
49	25
50	24
51	45
52	46
53	47
54	48
55	9
56	49
57	50
58	51
59	52
60	6
61	53
62	54
63	55
64	56
65	57
66	58
67	59
68	60
69	49
70	61
71	62
72	53
73	15
74	63
75	64
76	65
77	34
78	66
79	67
80	68
81	46
82	69
83	70
84	71
85	39
86	72
87	67
88	6
89	73
90	74
91	75
92	39
93	1
94	76
95	29
96	77
97	62
98	78
99	78
100	76
101	5
102	16
103	79
104	12
105	80
106	81
107	82
108	83
109	84
110	85
111	86
112	11
113	84
114	87
115	88
116	89
117	17
118	31
119	90
120	91
121	92
122	59
123	93
124	48
125	94
126	79
127	70
128	95
129	56
130	96
131	53
132	97
133	98
134	99
135	100
136	79
137	55
138	55
139	101
140	102
141	103
142	50
143	104
144	105
145	106
146	2
147	18
148	107
149	108
150	80
151	33
152	89
153	109
154	110
155	78
156	29
157	111
158	112
159	16
160	113
161	78
162	113
163	47
164	69
165	114
166	115
167	115
168	3
169	116
170	73
171	117
172	8
173	66
174	118
175	79
176	48
177	119
178	64
179	120
180	121
181	114
182	105
183	91
184	20
185	94
186	48
187	122
188	123
189	16
190	49
191	124
192	108
193	45
194	79
195	79
196	99
197	51
198	57
199	125
200	126
201	114
202	127
203	3
204	112
205	119
206	128
207	102
208	123
209	129
210	30
211	110
212	81
213	70
214	62
215	60
216	69
217	130
218	131
219	44
220	132
221	123
222	133
223	134
224	97
225	46
226	135
227	76
228	44
229	123
230	112
231	130
232	61
233	107
234	113
235	55
236	114
237	82
238	63
239	75
240	55
241	136
242	39
243	118
244	84
245	137
246	49
247	12
248	88
249	104
250	138
251	139
252	140
253	85
254	76
255	126
256	133
257	141
258	43
259	113
260	89
261	125
262	27
263	116
264	18
265	142
