Class Times	65
Rooms	63
1	13
2	31
3	18
4	15
5	39
6	30
7	15
8	23
9	26
10	8
11	23
12	23
13	21
14	28
15	10
16	40
17	13
18	93
19	27
20	29
21	59
22	61
23	14
24	49
25	23
26	21
27	12
28	8
29	23
30	27
31	26
32	9
33	11
34	9
35	23
36	22
37	48
38	5
39	14
40	4
41	10
42	42
43	38
44	10
45	9
46	4
47	10
48	27
49	10
50	8
51	38
52	25
53	11
54	7
55	10
56	67
57	8
58	11
59	9
60	14
61	62
62	62
63	4
Classes	284
Teachers	156
1	1
2	2
3	3
4	4
5	5
6	4
7	6
8	7
9	8
10	9
11	10
12	11
13	12
14	12
15	13
16	14
17	14
18	15
19	16
20	17
21	18
22	19
23	19
24	20
25	21
26	22
27	23
28	24
29	25
30	26
31	27
32	28
33	29
34	30
35	31
36	32
37	33
38	34
39	23
40	35
41	36
42	37
43	38
44	39
45	40
46	41
47	42
48	43
49	44
50	45
51	10
52	46
53	46
54	47
55	48
56	49
57	50
58	50
59	51
60	52
61	53
62	53
63	54
64	40
65	55
66	56
67	57
68	58
69	20
70	59
71	60
72	61
73	62
74	63
75	64
76	65
77	66
78	67
79	38
80	68
81	69
82	70
83	44
84	67
85	71
86	72
87	62
88	73
89	74
90	41
91	75
92	63
93	76
94	17
95	77
96	78
97	79
98	80
99	81
100	3
101	43
102	82
103	83
104	21
105	65
106	84
107	28
108	49
109	72
110	85
111	86
112	87
113	64
114	88
115	89
116	14
117	49
118	47
119	87
120	90
121	40
122	91
123	92
124	93
125	79
126	94
127	13
128	95
129	25
130	88
131	96
132	97
133	68
134	98
135	34
136	99
137	2
138	93
139	100
140	101
141	89
142	57
143	102
144	103
145	104
146	37
147	105
148	106
149	107
150	27
151	108
152	109
153	102
154	110
155	111
156	39
157	111
158	101
159	83
160	112
161	76
162	113
163	96
164	114
165	29
166	49
167	115
168	17
169	93
170	116
171	117
172	97
173	118
174	28
175	119
176	63
177	82
178	68
179	120
180	38
181	64
182	121
183	122
184	42
185	6
186	56
187	123
188	124
189	22
190	125
191	126
192	127
193	128
194	129
195	130
196	125
197	65
198	131
199	132
200	70
201	43
202	106
203	106
204	80
205	133
206	107
207	130
208	134
209	86
210	49
211	125
212	44
213	56
214	15
215	135
216	136
217	137
218	138
219	91
220	68
221	116
222	57
223	135
224	139
225	140
226	115
227	20
228	141
229	142
230	95
231	80
232	51
233	63
234	72
235	143
236	104
237	144
238	44
239	108
240	125
241	145
242	35
243	1
244	111
245	143
246	43
247	146
248	147
249	148
250	149
251	75
252	126
253	114
254	113
255	137
256	65
257	150
258	1
259	40
260	24
261	22
262	73
263	17
264	151
265	19
266	152
267	153
268	125
269	154
270	22
271	111
272	155
273	44
274	28
275	40
276	51
277	106
278	106
279	3
280	156
281	56
282	150
283	121
284	63
