Class Times	59
Rooms	59
1	10
2	28
3	76
4	40
5	30
6	21
7	61
8	10
9	18
10	34
11	95
12	20
13	15
14	27
15	62
16	13
17	27
18	22
19	31
20	30
21	66
22	44
23	29
24	24
25	4
26	39
27	15
28	14
29	25
30	23
31	17
32	23
33	13
34	11
35	12
36	9
37	33
38	22
39	5
40	14
41	15
42	15
43	25
44	6
45	18
46	16
47	8
48	21
49	17
50	3
51	4
52	5
53	9
54	6
55	2
56	5
57	23
58	25
59	14
Classes	241
Teachers	132
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	10
11	11
12	12
13	13
14	14
15	15
16	16
17	16
18	17
19	18
20	19
21	20
22	20
23	21
24	2
25	22
26	23
27	24
28	25
29	26
30	27
31	28
32	29
33	30
34	31
35	10
36	32
37	33
38	34
39	7
40	35
41	36
42	37
43	38
44	39
45	40
46	41
47	10
48	26
49	42
50	43
51	44
52	45
53	13
54	46
55	47
56	31
57	48
58	49
59	27
60	50
61	51
62	52
63	53
64	54
65	55
66	55
67	56
68	57
69	58
70	59
71	31
72	60
73	61
74	62
75	21
76	63
77	64
78	65
79	66
80	67
81	68
82	68
83	6
84	69
85	70
86	71
87	48
88	72
89	73
90	74
91	75
92	76
93	77
94	78
95	63
96	79
97	35
98	42
99	80
100	81
101	32
102	82
103	83
104	11
105	84
106	61
107	40
108	39
109	70
110	85
111	68
112	1
113	86
114	68
115	70
116	65
117	87
118	88
119	89
120	90
121	91
122	59
123	85
124	92
125	66
126	93
127	85
128	94
129	28
130	95
131	96
132	97
133	17
134	22
135	22
136	27
137	72
138	43
139	43
140	41
141	76
142	98
143	65
144	19
145	39
146	99
147	68
148	73
149	70
150	37
151	23
152	100
153	101
154	102
155	103
156	104
157	86
158	105
159	106
160	107
161	108
162	92
163	85
164	109
165	110
166	111
167	23
168	49
169	30
170	91
171	80
172	36
173	112
174	106
175	87
176	113
177	114
178	38
179	115
180	109
181	112
182	44
183	114
184	116
185	63
186	117
187	67
188	118
189	112
190	119
191	20
192	94
193	38
194	99
195	120
196	121
197	97
198	113
199	122
200	2
201	49
202	8
203	123
204	124
205	125
206	105
207	126
208	123
209	1
210	127
211	128
212	129
213	119
214	25
215	119
216	64
217	83
218	89
219	23
220	94
221	68
222	110
223	119
224	124
225	103
226	6
227	95
228	94
229	130
230	58
231	27
232	121
233	120
234	75
235	131
236	74
237	64
238	115
239	120
240	76
241	132
